repeat,feedback_round,text,recognized_entities,expected_entities,tp,fp,fn,recall,precision,f1_score
2,49,"please lumi, define dorms quota to 10 gb per week","@qos_unit,@qos_metric,@operation,@qos_value,","@operation,@target,@qos_metric,@qos_value,@qos_unit,",4,0,1,0.8,1.0,0.888888888888889
DATASET CASES TRAIN #,162
3,0,Please add traffic shaper between the internet and the dorms,"@middlebox,@destination,@origin,","@middlebox,@origin,@destination,",3,0,0,1.0,1.0,1.0
3,1,Permit gaming for PS4 from 13:00 to 18:00,"@traffic,@operation,@target,@end,@start,","@operation,@traffic,@target,@start,@end,",5,0,0,1.0,1.0,1.0
3,2,Block traffic from netflix,"@traffic,@operation,@target,","@operation,@target,",2,1,0,1.0,0.6666666666666666,0.8
3,3,set a maximum of 5 gbps to the servers from 4pm to 7pm,"@qos_unit,@qos_unit,@end,@start,@operation,@qos_value,@destination,","@operation,@qos_constraint,@qos_value,@qos_unit,@destination,@start,@end,",6,0,1,0.8571428571428571,1.0,0.923076923076923
3,4,Do no let students access Netflix from the laboratories to the internet,"@operation,@service,@destination,@target,@origin,","@operation,@target,@service,@origin,@destination,",5,0,0,1.0,1.0,1.0
3,5,From dorms to internet add nat,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
3,6,Housing does not normally limit the amount of bandwidth,"@qos_constraint,@qos_metric,@qos_metric,@operation,","@target,@operation,@qos_metric,",2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666
3,7,Add intrusion detection and address translation for servers network,"@middlebox,@middlebox,@operation,@target,","@operation,@middlebox,@middlebox,@target,",3,0,0,1.0,1.0,1.0
3,8,From gateway to my network remove nat,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
3,9,limit torrent traffic to 100 mbps,"@qos_constraint,@qos_unit,@traffic,@qos_value,","@qos_constraint,@traffic,@qos_value,@qos_unit,",4,0,0,1.0,1.0,1.0
3,10,Balance traffic coming from gateway to application servers,"@destination,@origin,","@middlebox,@origin,@destination,",2,0,1,0.6666666666666666,1.0,0.8
3,11,From internet to Labs add DPI,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
3,12,We provide a quota to all students of 1 GB per week of usage,"@qos_unit,@qos_metric,@operation,@qos_value,@target,@qos_constraint,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",5,1,0,1.0,0.8333333333333334,0.9090909090909091
3,13,please do not let any music streaming in the network,"@traffic,@operation,@target,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
3,14,Students shall download no more than 1000000 megabytes per week,"@qos_unit,@qos_metric,@qos_value,@qos_constraint,","@group,@qos_constraint,@qos_metric,@qos_value,@qos_unit,",4,0,1,0.8,1.0,0.888888888888889
3,15,unblock facebook,"@service,@operation,","@operation,@service,",2,0,0,1.0,1.0,1.0
3,16,for endpoint dorms set quota download 10 gb/wk,"@qos_unit,@qos_metric,@operation,@qos_value,@qos_constraint,","@target,@operation,@qos_metric,@qos_constraint,@qos_value,@qos_unit,",5,0,1,0.8333333333333334,1.0,0.9090909090909091
3,17,Students can download up to 10 GB per week of data.,"@qos_value,@target,@qos_constraint,@qos_unit,@qos_metric,","@target,@qos_constraint,@qos_value,@qos_unit,@qos_metric,",5,0,0,1.0,1.0,1.0
3,18,The ResNet cap is currently 200 gigabytes per each 7 day period of combined incoming and outgoing traffic,"@qos_value,@qos_constraint,@qos_unit,@qos_unit,","@target,@qos_value,@qos_unit,@qos_unit,@qos_constraint,",3,0,1,0.75,1.0,0.8571428571428571
3,19,add a firewall,"@operation,@middlebox,","@operation,@middlebox,",2,0,0,1.0,1.0,1.0
3,20,unblock traffic,"@traffic,@operation,","@operation,@traffic,",2,0,0,1.0,1.0,1.0
3,21,add security from entry to backend,"@middlebox,@operation,@destination,@origin,","@operation,@middlebox,@origin,@destination,",4,0,0,1.0,1.0,1.0
3,22,"please lumi, block f2movies traffic from internet to students labs","@operation,@service,@target,@origin,","@operation,@service,@origin,@target,@target,",4,0,0,1.0,1.0,1.0
3,23,block F2movies traffic for students in the labs,"@operation,@service,@target,@target,","@operation,@service,@target,@target,",3,0,0,1.0,1.0,1.0
3,24,"You may not run any services (e.g., FTP services,listservers,P2P file sharing servers, publishing files via generic file services, etc.) via ResNet or NYURoam wireless networks","@protocol,@service,@target,@traffic,@operation,","@operation,@protocol,@service,@traffic,@target,@target,",5,0,0,1.0,1.0,1.0
3,25,Block all traffic from HR to the backend servers,"@traffic,@operation,@destination,@origin,","@operation,@traffic,@origin,@destination,",4,0,0,1.0,1.0,1.0
3,26,These network security changes include blocking traffic from the Internet into the UW network over FTP,"@operation,@protocol,@origin,","@operation,@origin,@destination,@protocol,",3,0,1,0.75,1.0,0.8571428571428571
3,27,block all traffic for the server racks,"@traffic,@operation,@target,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
3,28,All network traffic passing in or out of Brown's network is monitored by intrusion detection system for signs of compromises,"@middlebox,","@target,@middlebox,",1,0,1,0.5,1.0,0.6666666666666666
3,29,Add monitor for the university from 4am to 10pm,"@end,@middlebox,@start,@operation,@target,","@operation,@middlebox,@target,@start,@end,",5,0,0,1.0,1.0,1.0
3,30,"Lumi, block SIP traffic from 19:00 to 08:00 for dorms","@start,@operation,@protocol,@target,@end,","@operation,@protocol,@start,@end,@target,",5,0,0,1.0,1.0,1.0
3,31,We provide a data plan quota for all staff of 10 GB per day,"@qos_value,@target,@qos_unit,@qos_metric,@operation,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
3,32,"Lumi, prohibit access to internal campus computers from the internet","@operation,@origin,","@operation,@destination,@origin,",2,0,1,0.6666666666666666,1.0,0.8
3,33,block all traffic,"@traffic,@operation,","@operation,@traffic,",2,0,0,1.0,1.0,1.0
3,34,PC-Telephone is allowed by the University firewall,"@middlebox,@operation,@service,@target,","@service,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
3,35,torrent traffic must be allowed for guest but limited to 100 mbps,"@traffic,@operation,@qos_value,@target,@qos_unit,@qos_metric,","@traffic,@operation,@target,@qos_constraint,@qos_value,@qos_unit,",5,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334
3,36,Limit bandwidth usage to 50 mbps for professors.,"@target,@qos_constraint,@qos_unit,@qos_metric,","@qos_constraint,@qos_metric,@qos_value,@qos_unit,@target,",4,0,1,0.8,1.0,0.888888888888889
3,37,block all student traffic,"@target,@operation,@target,","@operation,@target,@traffic,",2,0,1,0.6666666666666666,1.0,0.8
3,38,The system passively monitors the network throughput when traffic is light,"@target,@middlebox,","@middlebox,@target,",2,0,0,1.0,1.0,1.0
3,39,Routers or anything else that does routing or NAT are prohibited from MITNet as they interfere with the operation of the network,"@operation,@protocol,@target,","@protocol,@operation,@target,",3,0,0,1.0,1.0,1.0
3,40,"No individual service or system running on the wired/wireless network should use more than 10 gigabytes of per day, regardless of whether it is inbound or outbound over the commodity network link","@target,@qos_constraint,@qos_constraint,@qos_unit,@qos_metric,@qos_value,","@target,@qos_metric,@qos_value,@qos_unit,@qos_constraint,@qos_constraint,",5,0,0,1.0,1.0,1.0
3,41,All traffic from the Internet to the Labs has to go to DPI server and then goes to the Labs,"@traffic,@destination,@origin,@middlebox,","@traffic,@origin,@destination,@middlebox,",4,0,0,1.0,1.0,1.0
3,42,I want the torrent traffic from guest users to be no more than 100 mbps,"@qos_unit,@qos_metric,@traffic,@qos_value,@target,","@traffic,@target,@qos_metric,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
3,43,add dpi to labs network,"@middlebox,@operation,@destination,","@operation,@middlebox,@destination,@target,",3,0,1,0.75,1.0,0.8571428571428571
3,44,Add a firewall and address translation for att and verizon,"@middlebox,@middlebox,@target,@target,","@middlebox,@middlebox,@target,@target,",2,0,0,1.0,1.0,1.0
3,45,Block torrent traffic for all students,"@traffic,@operation,@target,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
3,46,Students have 200 GB of Free monthly usage,"@qos_unit,@qos_value,@target,","@target,@qos_value,@qos_unit,",3,0,0,1.0,1.0,1.0
3,47,inspect all internet traffic,"@middlebox,@traffic,","@middlebox,@traffic,@target,",2,0,1,0.6666666666666666,1.0,0.8
3,48,The system will trigger an overuse notification if the average for either inbound or outbound usage exceeds 10 GB per week,"@middlebox,@qos_metric,@qos_metric,@qos_value,@target,@qos_unit,","@target,@middlebox,@qos_metric,@qos_metric,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
3,49,Grant SSH access to professors,"@operation,@protocol,@target,","@operation,@protocol,@target,",3,0,0,1.0,1.0,1.0
DATASET CASES TRAIN #,166
4,0,Remove firewall from the university to my house,"@destination,@origin,@middlebox,@operation,","@operation,@middlebox,@origin,@destination,",4,0,0,1.0,1.0,1.0
4,1,Prioritize VoIP traffic on the meeting room 23 from 13:00 to 14:00,"@end,@middlebox,@start,@traffic,@target,","@middlebox,@traffic,@target,@start,@end,",5,0,0,1.0,1.0,1.0
4,2,"Lumi, prohibit access to internal campus computers from the internet","@operation,@origin,","@operation,@destination,@origin,",2,0,1,0.6666666666666666,1.0,0.8
4,3,Students 10 GB a day download quotas are on 10 AM to Midnight,"@qos_value,@target,@qos_constraint,@qos_unit,@end,@start,@qos_metric,","@target,@qos_value,@qos_unit,@qos_constraint,@qos_metric,@start,@end,",7,0,0,1.0,1.0,1.0
4,4,unblock facebook,"@operation,@service,","@operation,@service,",2,0,0,1.0,1.0,1.0
4,5,Students may use up to 10 GB of data weekly,"@qos_metric,@qos_value,@target,@qos_unit,","@target,@qos_metric,@qos_value,@qos_unit,",4,0,0,1.0,1.0,1.0
4,6,Block traffic from netflix,"@operation,@target,","@operation,@target,",2,0,0,1.0,1.0,1.0
4,7,"Lumi, please unblock all torrent traffic","@traffic,@operation,","@operation,@traffic,",2,0,0,1.0,1.0,1.0
4,8,limit network usage of all students in the dorms to no more than 10 gb per seven days,"@qos_metric,@qos_value,@target,@target,@qos_constraint,@qos_unit,","@qos_constraint,@qos_metric,@target,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
4,9,Set to 1 Gbps bandwidth limit for the traffic to DMZ,"@qos_metric,@traffic,@operation,@qos_value,@destination,@qos_unit,","@operation,@qos_value,@qos_unit,@qos_metric,@qos_constraint,@destination,",5,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334
4,10,At endpoint Dorms set quota to 10 GB per week,"@qos_metric,@operation,@qos_value,@target,@qos_unit,","@target,@operation,@qos_metric,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
4,11,"There is a 6 GB per 24-hour period upload or download data transfer limit starting at midnight of each day, on all of your combined traffic on ResNet and UIC wireless","@qos_value,@qos_constraint,@qos_constraint,@qos_unit,@qos_metric,@start,","@qos_value,@qos_unit,@qos_constraint,@qos_constraint,@qos_metric,@start,@target,@target,",5,0,1,0.8333333333333334,1.0,0.9090909090909091
4,12,Limit rack servers to 5gbps during 5pm to 7pm,"@qos_value,@qos_constraint,@qos_unit,@end,@start,","@qos_constraint,@target,@qos_value,@qos_unit,@start,@end,",5,0,1,0.8333333333333334,1.0,0.9090909090909091
4,13,Guests' network is rate-limited to 5 Mb/s per user,"@qos_metric,@qos_value,@target,@qos_unit,","@target,@qos_metric,@qos_value,@qos_unit,",4,0,0,1.0,1.0,1.0
4,14,Dismiss all middleboxes from UFRGS to PUCRS,"@middlebox,@operation,@destination,@origin,","@operation,@middlebox,@origin,@destination,",4,0,0,1.0,1.0,1.0
4,15,please remove DPI from DMZ starting at 6am until 9pm,"@end,@middlebox,@start,@operation,@target,","@operation,@middlebox,@target,@start,@end,",5,0,0,1.0,1.0,1.0
4,16,Permit gaming for PS4 from 13:00 to 18:00,"@target,@end,@middlebox,@start,@operation,","@operation,@traffic,@target,@start,@end,",4,1,1,0.8,0.8,0.8000000000000002
4,17,Telnet is allowed by the University firewall,"@middlebox,@operation,@protocol,@target,","@protocol,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
4,18,Define a quota of 10 GB per week for all students,"@qos_unit,@qos_metric,@operation,@qos_value,@target,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",5,0,0,1.0,1.0,1.0
4,19,We provide a quota to all students of 1 GB/wk of usage.,"@qos_value,@target,@qos_unit,@qos_metric,","@qos_metric,@target,@qos_value,@qos_unit,",4,0,0,1.0,1.0,1.0
4,20,Please add traffic shaper between the internet and the dorms,"@middlebox,@destination,@origin,","@middlebox,@origin,@destination,",3,0,0,1.0,1.0,1.0
4,21,"Please Lumi, block streaming traffic for students and set a 10 Mbps bandwidth limit","@target,@qos_unit,@qos_metric,@traffic,@operation,@operation,@qos_value,","@operation,@traffic,@target,@operation,@qos_value,@qos_unit,@qos_metric,",6,0,0,1.0,1.0,1.0
4,22,From gateway to network add middlebox firewall,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
4,23,add shaping for gateway everyday from 18:00 to midnight,"@end,@middlebox,@start,@operation,@target,","@middlebox,@target,@start,@end,",4,1,0,1.0,0.8,0.888888888888889
4,24,limit torrent traffic for guests to 100 Mbps,"@qos_constraint,@qos_unit,@traffic,@qos_value,@target,","@qos_constraint,@traffic,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
4,25,Grant SSH access to professors,"@operation,@protocol,@target,","@operation,@protocol,@target,",3,0,0,1.0,1.0,1.0
4,26,From university to internet add firewall,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
4,27,block all student traffic,"@target,@operation,@target,","@operation,@target,@traffic,",2,0,1,0.6666666666666666,1.0,0.8
4,28,Block F2movies traffic from Internet to Labs,"@operation,@service,@target,@target,","@operation,@service,@origin,@destination,",2,1,2,0.5,0.6666666666666666,0.5714285714285715
4,29,The system will trigger an overuse notification if the average for either inbound or outbound usage exceeds 10 GB per week,"@qos_constraint,@qos_constraint,@qos_unit,@middlebox,@qos_metric,@qos_value,","@target,@middlebox,@qos_metric,@qos_metric,@qos_value,@qos_unit,",4,1,1,0.8,0.8,0.8000000000000002
4,30,set a maximum of 5 gbps to the servers from 4pm to 7pm,"@start,@operation,@qos_value,@destination,@qos_constraint,@qos_unit,@end,","@operation,@qos_constraint,@qos_value,@qos_unit,@destination,@start,@end,",7,0,0,1.0,1.0,1.0
4,31,Set quota to 10 GB per week at dorms,"@qos_value,@target,@qos_unit,@qos_metric,@operation,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",5,0,0,1.0,1.0,1.0
4,32,Add parental control from my house to internet,"@middlebox,@operation,@destination,@origin,","@operation,@middlebox,@origin,@destination,",4,0,0,1.0,1.0,1.0
4,33,Add traffic monitor from PUC to UFRGS,"@destination,@origin,@middlebox,@operation,","@operation,@middlebox,@origin,@destination,",4,0,0,1.0,1.0,1.0
4,34,Quotas for students are 5000 Megabyte per hr download and 2000 Megabyte per hr upload,"@qos_metric,@qos_value,@qos_value,@target,@qos_constraint,@qos_constraint,@qos_unit,","@qos_metric,@target,@qos_value,@qos_unit,@qos_constraint,@qos_value,@qos_constraint,",5,0,0,1.0,1.0,1.0
4,35,Limit students in the dorm to 10 GB per week,"@qos_constraint,@qos_unit,@qos_value,@target,@target,","@qos_constraint,@target,@target,@qos_value,@qos_unit,",4,0,0,1.0,1.0,1.0
4,36,allow all traffic,"@traffic,@operation,","@operation,@traffic,",2,0,0,1.0,1.0,1.0
4,37,All traffic from the Internet to the Labs has to go to DPI server and then goes to the Labs,"@traffic,@destination,@origin,@middlebox,","@traffic,@origin,@destination,@middlebox,",4,0,0,1.0,1.0,1.0
4,38,Students have 200 GB of Free monthly usage,"@qos_value,@target,@qos_unit,","@target,@qos_value,@qos_unit,",3,0,0,1.0,1.0,1.0
4,39,Hey Lumi please block traffic for all students,"@target,@traffic,@operation,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
4,40,Set 5gbps limit for servers during 4pm to 7pm,"@end,@start,@operation,@qos_value,@qos_constraint,@qos_unit,","@operation,@qos_value,@qos_unit,@qos_constraint,@target,@start,@end,",6,0,1,0.8571428571428571,1.0,0.923076923076923
4,41,block all traffic for the server racks,"@traffic,@operation,@target,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
4,42,Increase the bandwidth consumption limit for professors to 100 Mbps,"@target,@qos_unit,@qos_metric,@operation,@qos_value,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
